usage_start_date,billing_account_id,project_id,project_name,environment,team,service_description,sku_description,resource_name,location,usage_amount,usage_unit,cost,credits,net_cost,labels
2026-02-19,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,us-central1,69.89,GiB-month,16.12,-0.0,16.12,env=production;team=retail-platform;owner=portfolio
2026-02-19,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast2,325.75,hour,53.97,0,53.97,env=production;team=retail-platform;owner=portfolio
2026-02-19,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast2,441.05,hour,100.55,-0.0,100.55,env=production;team=retail-platform;owner=portfolio
2026-02-19,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-report-api,us-central1,210.94,hour,16.09,0,16.09,env=shared;team=shared-services;owner=portfolio
2026-02-20,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,121.48,GiB,26.96,0,26.96,env=analytics;team=data-platform;owner=portfolio
2026-02-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,393.5,hour,101.23,-0.0,101.23,env=shared;team=shared-services;owner=portfolio
2026-02-20,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,167.25,GiB-month,18.02,0,18.02,env=development;team=retail-platform;owner=portfolio
2026-02-20,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast2,995.39,GiB-month,110.54,-0.0,110.54,env=analytics;team=data-platform;owner=portfolio
2026-02-20,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast1,411.46,GiB-month,63.81,-6.38,57.43,env=analytics;team=data-platform;owner=portfolio
2026-02-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast1,122.95,GiB-month,24.96,0,24.96,env=shared;team=shared-services;owner=portfolio
2026-02-20,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-dev-test,asia-southeast2,291.11,hour,73.84,-3.69,70.15,env=shared;team=shared-services;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-report-api,asia-southeast1,27.76,hour,9.36,0,9.36,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,us-central1,171.74,GiB-month,59.0,-0.0,59.0,env=analytics;team=data-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,2994.14,hour,283.69,-0.0,283.69,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,228.66,hour,66.83,0,66.83,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,us-central1,51.96,GiB,4.03,0,4.03,env=production;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,466.28,GiB-month,85.69,-4.28,81.4,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,235.05,hour,32.49,0,32.49,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-payment-api,asia-southeast2,180.54,hour,16.59,0,16.59,env=analytics;team=data-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast2,443.34,GiB-month,93.11,-9.31,83.8,env=development;team=retail-platform;owner=portfolio
2026-02-21,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast2,353.16,hour,62.64,-3.13,59.51,env=shared;team=shared-services;owner=portfolio
2026-02-22,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-web-01,asia-southeast2,550.29,hour,115.59,-5.78,109.81,env=development;team=retail-platform;owner=portfolio
2026-02-22,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,265.51,GiB,50.26,0,50.26,env=development;team=retail-platform;owner=portfolio
2026-02-22,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast1,321.23,GiB,47.09,0,47.09,env=production;team=retail-platform;owner=portfolio
2026-02-22,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,320.01,GiB,31.51,0,31.51,env=production;team=retail-platform;owner=portfolio
2026-02-22,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-order-api,us-central1,81.95,hour,9.36,0,9.36,env=shared;team=shared-services;owner=portfolio
2026-02-22,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,88.15,GiB-month,20.93,0,20.93,env=analytics;team=data-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,224.35,GiB,17.67,0,17.67,env=analytics;team=data-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-analytics-dwh,asia-southeast2,986.96,GiB-month,140.52,-0.0,140.52,env=production;team=retail-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,us-central1,152.68,GiB-month,11.88,0,11.88,env=production;team=retail-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,44.26,hour,4.63,0,4.63,env=development;team=retail-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast2,784.39,hour,79.7,0,79.7,env=analytics;team=data-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-02,us-central1,327.74,hour,111.54,-0.0,111.54,env=development;team=retail-platform;owner=portfolio
2026-02-23,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-marketing-mart,us-central1,702.47,GiB-month,41.12,-0.0,41.12,env=shared;team=shared-services;owner=portfolio
2026-02-23,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-02,asia-southeast1,1981.91,hour,92.4,-0.0,92.4,env=development;team=retail-platform;owner=portfolio
2026-02-24,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,108.84,GiB-month,16.08,0,16.08,env=development;team=retail-platform;owner=portfolio
2026-02-24,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,44.37,GiB-month,6.82,0,6.82,env=shared;team=shared-services;owner=portfolio
2026-02-24,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast1,674.29,GiB-month,136.52,-0.0,136.52,env=shared;team=shared-services;owner=portfolio
2026-02-24,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,asia-southeast2,83.32,GiB-month,7.95,0,7.95,env=development;team=retail-platform;owner=portfolio
2026-02-24,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,us-central1,786.85,hour,120.84,-0.0,120.84,env=development;team=retail-platform;owner=portfolio
2026-02-24,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-web-02,us-central1,388.56,hour,114.56,-11.46,103.1,env=production;team=retail-platform;owner=portfolio
2026-02-24,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,us-central1,62.16,GiB-month,16.46,0,16.46,env=production;team=retail-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Storage,bq-raw-events,us-central1,300.5,GiB-month,74.85,-3.74,71.11,env=development;team=retail-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-02,us-central1,414.69,hour,132.6,-6.63,125.97,env=shared;team=shared-services;owner=portfolio
2026-02-25,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,us-central1,320.45,hour,88.88,0,88.88,env=analytics;team=data-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast1,368.47,hour,128.21,0,128.21,env=analytics;team=data-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,179.51,GiB-month,35.63,0,35.63,env=production;team=retail-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast1,1296.07,hour,88.77,-4.44,84.33,env=development;team=retail-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,us-central1,5847.61,hour,301.65,-15.08,286.57,env=development;team=retail-platform;owner=portfolio
2026-02-25,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-web-01,us-central1,550.76,hour,149.69,-0.0,149.69,env=shared;team=shared-services;owner=portfolio
2026-02-26,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-batch-large,us-central1,677.27,hour,230.96,-23.1,207.87,env=shared;team=shared-services;owner=portfolio
2026-02-26,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-marketing-mart,asia-southeast1,464.64,GiB-month,56.4,-5.64,50.76,env=production;team=retail-platform;owner=portfolio
2026-02-26,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast1,1255.46,GiB-month,78.1,-0.0,78.1,env=shared;team=shared-services;owner=portfolio
2026-02-26,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-web-01,asia-southeast1,1261.73,hour,116.67,-5.83,110.84,env=analytics;team=data-platform;owner=portfolio
2026-02-26,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,374.75,GiB-month,100.91,-0.0,100.91,env=shared;team=shared-services;owner=portfolio
2026-02-27,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,156.22,GiB-month,16.51,0,16.51,env=development;team=retail-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-shared,asia-southeast2,701.27,GiB,37.5,0,37.5,env=analytics;team=data-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,us-central1,49.77,GiB-month,6.18,0,6.18,env=production;team=retail-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Compute Engine,Persistent Disk SSD,gce-web-01,us-central1,350.12,hour,66.61,-3.33,63.28,env=analytics;team=data-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,450.55,GiB-month,121.99,-12.2,109.79,env=production;team=retail-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast2,248.51,hour,77.63,0,77.63,env=analytics;team=data-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-analytics-dwh,us-central1,874.92,GiB-month,148.19,-0.0,148.19,env=analytics;team=data-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast2,20.41,hour,5.88,0,5.88,env=development;team=retail-platform;owner=portfolio
2026-02-27,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,1209.87,GiB-month,117.46,-0.0,117.46,env=analytics;team=data-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,asia-southeast2,1277.49,hour,111.28,0,111.28,env=production;team=retail-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-analytics-dwh,us-central1,1409.57,GiB-month,213.37,-0.0,213.37,env=production;team=retail-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,BigQuery,Analysis Slots,bq-raw-events,asia-southeast2,642.78,GiB-month,64.22,-0.0,64.22,env=shared;team=shared-services;owner=portfolio
2026-02-28,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-batch-large,asia-southeast1,1361.87,hour,420.56,-42.06,378.5,env=shared;team=shared-services;owner=portfolio
2026-02-28,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-prod,us-central1,70.96,GiB,23.5,0,23.5,env=analytics;team=data-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,us-central1,684.87,hour,136.97,-13.7,123.28,env=production;team=retail-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-marketing-mart,asia-southeast2,424.84,GiB-month,107.86,-0.0,107.86,env=production;team=retail-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-prod,asia-southeast1,59.67,GiB,10.04,0,10.04,env=shared;team=shared-services;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast2,341.94,GiB-month,89.83,-0.0,89.83,env=production;team=retail-platform;owner=portfolio
2026-02-28,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast2,3558.32,hour,190.76,-19.08,171.69,env=production;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,652.18,GiB-month,207.75,-0.0,207.75,env=development;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-raw-data,asia-southeast1,118.1,GiB-month,26.28,0,26.28,env=production;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Run,vCPU,run-payment-api,asia-southeast2,65.42,hour,19.35,0,19.35,env=shared;team=shared-services;owner=portfolio
2026-03-01,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-analytics-dwh,asia-southeast2,689.37,GiB-month,50.84,-0.0,50.84,env=development;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,181.09,GiB-month,27.46,0,27.46,env=development;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Storage,Standard Storage,gcs-backup-prod,us-central1,82.91,GiB-month,6.77,0,6.77,env=production;team=retail-platform;owner=portfolio
2026-03-01,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,us-central1,1013.07,hour,68.06,0,68.06,env=analytics;team=data-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-report-api,us-central1,144.21,hour,27.96,0,27.96,env=analytics;team=data-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud Logging,Log Ingestion,logging-prod,us-central1,94.69,GiB,27.17,0,27.17,env=shared;team=shared-services;owner=portfolio
2026-03-02,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast2,167.72,hour,19.94,0,19.94,env=development;team=retail-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,25.67,GiB-month,8.67,0,8.67,env=analytics;team=data-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,us-central1,157.19,hour,28.73,0,28.73,env=development;team=retail-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,695.79,GiB,31.87,0,31.87,env=analytics;team=data-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,591.14,hour,128.28,0,128.28,env=analytics;team=data-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,2362.39,hour,252.78,-12.64,240.14,env=development;team=retail-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-batch-large,asia-southeast1,1945.71,hour,282.98,-0.0,282.98,env=development;team=retail-platform;owner=portfolio
2026-03-02,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,1542.83,hour,79.2,0,79.2,env=analytics;team=data-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-batch-large,asia-southeast1,7001.2,hour,328.84,-16.44,312.4,env=production;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast2,571.33,hour,71.32,0,71.32,env=development;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Storage,bq-raw-events,asia-southeast1,354.81,GiB-month,48.44,-0.0,48.44,env=production;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-web-02,asia-southeast1,137.74,hour,31.83,-3.18,28.64,env=shared;team=shared-services;owner=portfolio
2026-03-03,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-raw-events,us-central1,342.4,GiB-month,99.98,-0.0,99.98,env=analytics;team=data-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast1,568.97,hour,183.77,-9.19,174.58,env=shared;team=shared-services;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,us-central1,222.62,hour,61.9,0,61.9,env=development;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,Persistent Disk SSD,gce-legacy-reporting,asia-southeast2,2410.5,hour,274.7,-27.47,247.23,env=development;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,us-central1,222.44,GiB,32.49,0,32.49,env=development;team=retail-platform;owner=portfolio
2026-03-03,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,asia-southeast1,436.79,GiB-month,92.63,-4.63,88.0,env=development;team=retail-platform;owner=portfolio
2026-03-04,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-order-api,asia-southeast2,189.09,hour,11.17,0,11.17,env=analytics;team=data-platform;owner=portfolio
2026-03-04,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Compute Engine,VM Instance Core,gce-web-02,us-central1,866.97,hour,115.24,-5.76,109.47,env=development;team=retail-platform;owner=portfolio
2026-03-04,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Run,vCPU,run-report-api,asia-southeast1,372.38,hour,29.62,0,29.62,env=analytics;team=data-platform;owner=portfolio
2026-03-04,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,us-central1,1132.27,hour,196.82,0,196.82,env=production;team=retail-platform;owner=portfolio
2026-03-04,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast1,579.08,hour,189.12,0,189.12,env=shared;team=shared-services;owner=portfolio
2026-03-04,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Storage,Standard Storage,gcs-archive-temp,asia-southeast2,89.36,GiB-month,30.58,0,30.58,env=development;team=retail-platform;owner=portfolio
2026-03-05,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Run,vCPU,run-payment-api,asia-southeast1,50.04,hour,14.72,0,14.72,env=development;team=retail-platform;owner=portfolio
2026-03-05,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,BigQuery,Storage,bq-analytics-dwh,asia-southeast2,847.24,GiB-month,42.68,-2.13,40.54,env=analytics;team=data-platform;owner=portfolio
2026-03-05,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Cloud SQL,PostgreSQL CPU,sql-orders-prod,asia-southeast1,372.85,hour,101.67,0,101.67,env=shared;team=shared-services;owner=portfolio
2026-03-05,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,Persistent Disk SSD,gce-dev-test,asia-southeast1,632.36,hour,145.47,-7.27,138.2,env=shared;team=shared-services;owner=portfolio
2026-03-05,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,343.28,GiB,44.51,0,44.51,env=production;team=retail-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud Storage,Standard Storage,gcs-raw-data,asia-southeast1,567.19,GiB-month,27.49,0,27.49,env=analytics;team=data-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,BigQuery,Analysis Slots,bq-raw-events,us-central1,428.26,GiB-month,97.3,-0.0,97.3,env=production;team=retail-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud Logging,Log Ingestion,logging-dev,asia-southeast2,326.93,GiB,47.82,0,47.82,env=development;team=retail-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,BigQuery,Analysis Slots,bq-marketing-mart,asia-southeast1,1026.72,GiB-month,58.36,-2.92,55.44,env=development;team=retail-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-prod,Prj Retail Prod,Production,Retail Platform,Compute Engine,VM Instance Core,gce-web-02,asia-southeast2,476.96,hour,89.25,-8.92,80.32,env=production;team=retail-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-shared-services,Prj Shared Services,Shared,Shared Services,Compute Engine,VM Instance Core,gce-batch-large,asia-southeast1,1203.9,hour,405.01,-20.25,384.76,env=shared;team=shared-services;owner=portfolio
2026-03-06,000000-000000-000000,prj-data-analytics,Prj Data Analytics,Analytics,Data Platform,Cloud SQL,PostgreSQL CPU,sql-user-dev,us-central1,246.87,hour,66.07,0,66.07,env=analytics;team=data-platform;owner=portfolio
2026-03-06,000000-000000-000000,prj-retail-dev,Prj Retail Dev,Development,Retail Platform,Cloud SQL,PostgreSQL CPU,sql-reporting,asia-southeast1,2154.98,hour,155.61,0,155.61,env=development;team=retail-platform;owner=portfolio
